"HolderAddress","Quantity","PendingBalanceUpdate"
"0xf433771be52fe3b915b5c3840ffe9a55425766e3","4","No"
"0xd306b8d412a31c3db54f076bf1fbf223d2ab1565","4","No"
"0x36c92e5ef996e55403138bd859fda8d6275c61a1","4","No"
"0x11b4b317755c037b8f6ee413fc313ea6b9d577e3","4","No"
"0x5a1e2abefcc7f14657d7fc3695ea1190b8236c23","4","No"
"0x5fec2698ccfbed306471c41baee4d1b913f377cb","4","No"
"0xdac2c5d760ff866bc796ddb88dffec3d9a90b7e5","4","No"
"0xcfd469fae83098f72ed8464cc36a006a2170698f","4","No"
"0xfb0ef539de084540d22a3adfb6695c745eec322b","4","No"
"0x9820d17f52090ffa73331cc17c27798a3dad8e0f","4","No"
"0x52a84d59373684a7696d8a39306f8a44bcd4241c","4","No"
"0x5d89cc281c3f45433d93a33e1c64958b61bbef7b","4","No"
"0xb8a9eafef01fee251b160c0ff3b5e0226c3e6c9a","4","No"
"0xc7119d682728894f5f76b909a43040e33ac6d651","4","No"
"0x88be4255a620bec5f9cf77880eb40c1dc8e2b628","4","No"
"0xad2685351acbbd93212e37909553edd2bce9fffc","4","No"
"0x61059e3da65575c3251a254a265bede7e7c341d1","4","No"
"0xe1b4cd52047ab0225b7a3fab3fb812e2a10a40fc","4","No"
"0x45b78bc14cf5e0ab1dc33d6731e65784f955545b","3","No"
"0xbc02d04a1665486bc6e58eca5f63b387d07109a3","3","No"
"0xf6f4b3d80884dcf2e602820622cafc1bcc1f9afe","3","No"
"0x42b576bfe9926537cec4a83f141a9204a3f929a0","3","No"
"0xfca20bf3d9306eefec41b7d980cbf578f30dad09","3","No"
"0xc270b3a8428b222905c2564b0118fb4a0e10bb81","3","No"
"0x4d0bf3c6b181e719cdc50299303d65774dfb0af7","3","No"
"0xa299842fd0c72ae699b08d0acce721bb738f1fc0","3","No"
"0xf703dfe714ce2f071f48b72a6fcf066a2b721a00","3","No"
"0x8c63d161658ddae4aefb92b105f1730254ca7a3c","3","No"
"0x3390e4156346e0094c62ea68638d6e71e992f502","3","No"
"0x27aa3bb39ce7bddb868edc907828bf2c69036ddf","3","No"
"0xdd769e033011d8fcc0f16d3ebda96f176cda96f6","3","No"
"0x7d001db2dc940b600f3494444b1a8082b388031b","3","No"
"0xd6dbb26c261cf669cecb144e2c149e886dfa2e28","3","No"
"0xd88a747128b76869c60ff0e4c59e478f13f31894","3","No"
