"HolderAddress","Quantity","PendingBalanceUpdate"
"0x3436c39abafddba06fbef34832d7930c2e757168","10","No"
"0xf6bd4768e672a7c98c3f76860d355e9bca566bee","10","No"
"0xa07c565326376055dcfa206ef5b84ae471fb735b","10","No"
"0x81f2cab85c5b3d0246a38c1b3a8ce93756a734af","10","No"
"0xe8ba5976e46d5f9bc209943bd0d87a564ecf7715","10","No"
"0x5fb51fa911604f8aaacee1231620e028be369b1d","10","No"
"0xf703dfe714ce2f071f48b72a6fcf066a2b721a00","9","No"
"0x4e9cca41646b60a6817a984c8721d8e7e783c7cc","9","No"
"0xf70bd5596f83110208db05b413ff8ed907cf778f","9","No"
"0x660cfdb71ea4bb3aed7cc3443daed29162b7dbb5","9","No"
"0xee7e3d56aea1e61c3539473deb02073440173ea6","9","No"
"0x65ccff5cfc0e080cdd4bb29bc66a3f71153382a2","9","No"
"0x6f885dfab6520bd9bdc28a5a527e40daa625a770","9","No"
"0x637b96f8fc77a6390370594abac68a87b714769f","9","No"
"0xe67b4265d44336788f1830b683875dcc2c8bde91","9","No"
"0xc8f7643165302508e669a64d39d767f851b477d0","9","No"
"0x7547266036d5e836720c5c90e41ecf4981629ee2","9","No"
"0xf9994b40916c21c18c931ec58a4863f4d13c37df","9","No"
"0xc8c4a806fda5b8cc8251f3f7393a245ba2529795","9","No"
"0xef291dd546ff6ab5adf37844e08faca40b6a6e56","9","No"
"0x5a8167145a4b67c64c76d1a56ae713abee0a1e8f","9","No"
"0xc9b7a281e601baf49d6bb8ba390868539eac2c7c","9","No"
"0x30777f6935937a9e2551b98e9bf41d163064fcf0","9","No"
"0xe416ae9a49ecbac799dd0411785c564f742b912d","9","No"
"0x49385df6890411af333e8d69f03fa8a0be1af35d","9","No"
"0x9b59ded3d30933c9755f7abb7579f20281bf2083","9","No"
"0x15cae4ee29ca9a9c6a97a3efcd373d6e2b0759ba","9","No"
"0x647bbd41441d537accb5b75d538e6440796bf950","9","No"
"0xc0f556d00399b231344dc90d1bedcf55c1f23cc3","9","No"
"0x63bbee1f3a5077f1aa37379c7f48c44ff5fcd7b1","8","No"
"0x97bac212815dff849820e34b6f9a58e4c40909de","8","No"
"0xca9188a34503ee47cf642d59f5bbb0fc5723e24c","8","No"
"0x2bd0b7cf9d6c7c90eb5a224e1c91d85bd1d21cb9","8","No"
"0x20998e06cf13898aeb5c28ec1d972b74cb02de9e","8","No"
"0x2ea58cfae2e5623711047778524be7fcb371f2da","8","No"
"0xff0db36bdf740ce4190892e0d930bc411420ef44","8","No"
"0x22ba1e3ef17609151fb322cfca979fe0d85248f7","8","No"
"0xe12e2bdfb39eecc25270ed301a1d66bfd60b7969","8","No"
"0x97d2767db42135e1e2a5fd7dd3e11646ef4d2b28","8","No"
"0xcf24e9affbf0263931c9d67df2f70a9d31af96c0","8","No"
"0x58e2b4d76f66f2e71d1db865c4f4c8e9adcc13c0","8","No"
"0x9fa7b816181e907b58cc260fa7f1a89758df29ab","8","No"
"0xf5d856113910e77fb02a07d15236907c6ee7395c","8","No"
"0x03cf442ba5bf34f8a6390e798d0669ddb7c4fa87","8","No"
"0xd3ad7e8a381244c756d34a542eeba37991db390c","8","No"
"0xe344489b0812e76657e59f4d14b2d3c4fac2a8a3","8","No"
"0xcaee41ee23aa74aae373a9333b6550af10282944","8","No"
"0xd8e13db5d9e2bc0adbc870d48bd326ddcbfb9e7d","8","No"
"0x39ee07688c5a09b30faf7823867fb82d4b3d1365","7","No"
"0x61e484b8ba9105f753fc20206e625c86b9ba6830","7","No"
"0xc2675cda4b4b6c3d8e8dc687ce6d1c5417f62a97","7","No"
"0x0a7a29432241895997ce9ba9e450d68d971f77f9","7","No"
"0x4864ee998892f3a1e26ac06aeb07d685829fe82b","7","No"
"0x35c163d134c9cd32ef61a5fc7d40e5125e91610e","7","No"
"0xea4007a31d9a81c52c5a5106dfca203000e4e885","7","No"
"0x5bd7410a3597c3ba436d20b430102e9f91266d7d","7","No"
"0xbd95231db568154bebf47a3b60937da2180f768c","7","No"
"0xef9ebb6998d68ad082035a609f6a1765639cec95","7","No"
"0xf80ca2e4d06ea5c4db581e7afd5f3eae9e21c9a1","7","No"
"0x20ca1e75384e41972c49068da22fa074af9f1058","7","No"
"0x76c9254a8f599b13d53a11724fbc6fcd08b25ed6","7","No"
"0xf24ea6adb290e4a3f5d0c5da53d328e78dff2789","7","No"
"0xcf9acc451b7c3e670559da3606612be8517f431f","7","No"
"0xabfc2ab2a605d13f520e9c8326fc0073a06336e1","7","No"
"0x10585c1e61830349bf1a8a0a75945f627f9d03e2","7","No"
"0x8ef9ba973b2eb977d46fd9eed561bc0d18f891d0","7","No"
"0x55142721c40fb224aaad95f8fdcbf92d2baca5eb","7","No"
"0xe0677a330c449d861de7b56d5bda5afce2b9ad2d","7","No"
"0x68bdeff9aca67da30ad7e78feacb3685a5c0863f","7","No"
"0x4eb58e3439edcdd6596261b01b1d42e6bd05d2fe","7","No"
"0x917660a684d89f4713d2e22054fec8ea2e29c11a","7","No"
"0xee03a9a3c8481f2c44ebd920ac306a623b76c8fd","7","No"
"0x9ff5547df546c31d9cbb24ddeb4097665913969b","7","No"
"0xc17964de33152423adad487bf09b6813a1817130","7","No"
"0x8e8665be566a0953bbedaca5d6261f2f33113ff1","6","No"
"0x49d2e0809d7a21de5d12803ce1af8b22df020a3d","6","No"
"0xe526f0dd4182a3abd95e343a68ca7cd4c7de910e","6","No"
"0x94bcd67e5560df5570401d30437456e92aad26e4","6","No"
"0xf2c653837e495cbf8b7cc9229d6a68a2477bfaa8","6","No"
"0xecf14386bf1f271aecb5407e777d41e8a16933b7","6","No"
"0xb82eb1da53c5e394f8525c7d627dd03640d6bc97","6","No"
"0x69f407d05b88686697f0c9245bb0b4715a4505c8","6","No"
"0x53ae2b3505b8ea5469cca95f8c38906bb7122667","6","No"
"0x0573e8b5dca086cc6780937a5403d95df0036995","6","No"
"0x932a824a4d3d0680e0b352de150e6f212b8ac841","6","No"
"0xc866b23312b2a14fd5687c184bea44ae69d735e1","6","No"
"0x7b8f8eb51a755d381b2fd15ab5a1edad90c04f1c","6","No"
"0xeb7a12fe169c98748eb20ce8286eaccf4876643b","6","No"
"0x4d4b5bf5a24de13483cfb5f69e1605ae1a7da549","6","No"
"0x553e54de83bd42c11219b1a1f38a80856ded0342","6","No"
"0xfc27c589b33b7a52eb0a304d76c0544ca4b496e6","6","No"
"0xc502da36f3f15116da2a0f671fd1b14e8d5e1aaa","6","No"
"0x25afb26fed226c69c7a1d3325a51e87b1993d9f9","6","No"
"0x42e2564f90ecfe0f9f72322740679b76fe56ea15","6","No"
"0x4f20cbb1149be8839a3554189098b67c21bcb587","6","No"
"0x32918dbb0dad6c0e92ebc72f024a61fb8507277e","6","No"
"0x206a512babb8c744f4e42a5fbb7abc1e9ce0bb09","6","No"
"0x1e14d59ceb1b16663225ee12ad3ad0ee73504257","6","No"
"0xa9416cdfaa270d89dd92fda426e9e479804c1164","6","No"
"0x528358b0630d0594ed2858b308e68511aa365bef","6","No"
"0x90a8988ed228f02d64884716694c2b0df2b3d2e7","6","No"
"0xbd7fae690d2e4573ba304d3db4426ad08ba6d760","6","No"
"0xea524e3e4f7d7fd20aeca86ad6ecf83d8f55de1f","6","No"
"0xd386e88c9bb64401486b3e9127ca784fe892b4ef","6","No"
"0xc77d249809ae5a118eef66227d1a01a3d62c82d4","6","No"
"0x8f200917dde44b546c6f9044d47db833c042c0ac","6","No"
"0x68bf29ef5a7a26b7ef01a86b6c6522226821e14a","6","No"
"0x858f7da63cc15ce3931cec82abc4d9eea9a7f730","6","No"
"0xb8a9eafef01fee251b160c0ff3b5e0226c3e6c9a","6","No"
"0xfb18b47076b456cb6855d70a29cb912e8ffdd974","6","No"
"0x21258055dfd7a287dcc224e3586210f1864c1996","5","No"
"0x700570ada3fefb97acb2388acaf425790b4f11a9","5","No"
"0xae10718b18b1e0ab692e416d599a9a3e15239369","5","No"
"0xd0d004b4ce867785d9ab4c684f0497680aa7b6ae","5","No"
"0x65504838463b09bbdc8be4561a05ee611f6077d8","5","No"
"0xe8270b17f341871e814a157142f0fedccb7a9a92","5","No"
"0xe6b9bb760e56e3f43b6e839ac3d738039ec0cdeb","5","No"
"0x88e352baccd2974f28055263a588d62c7b33c406","5","No"
"0x72d2154340acb400ac669f70df6fb8b9fd86ed8e","5","No"
"0x2e2685edf9090964d40cf07945022727e00f5387","5","No"
"0xcbcf161f0b53e534a77989d83a89cbc9d66fd1b9","5","No"
"0xf39fbf3bd9f7bfda4fd5cb30df587c9f6d6abbbe","5","No"
"0x4fc83f87639c917a9703f135f4c48a50e54ef8c3","5","No"
"0x9ac49d2ff6d3cafb8811d3de84cfe065b55cdfff","5","No"
"0x1dcc1ebc77c0714f8f18ec1114a953499644b6b0","5","No"
"0x0068f027e853947322684afcd8906fc10c34d04f","5","No"
"0x724ed219f6c90e1fbfe9b159794bd1a6ffb14e1f","5","No"
